clean_text,class
포인트로 구매방법,DIGITAL_P결제문의
상품 오지않을 때,DIGITAL_P배송문의
데이터는 어디에서,DIGITAL_P기타faq문의
상품산거요,DIGITAL_P상품문의_P상담원연결
현금영수증은 어떻게 되나요,DIGITAL_P현금영수증문의
고가는 말고,MART_P행사상품
포인트비밀번호 재설정,DIGITAL_P회원정보문의
컴퓨터에서 챗봇 사용,DIGITAL_P기타faq문의
선물준다면서,MART_P이벤트
가격 넘 비사고,MART_P행사상품
최저가 사이트 알려주세요,MART_P할인문의
톡메니저는 어떡해 하나,DIGITAL_P상담원연결
싸게 샀으면 합니다,MART_P행사상품
주문내역을 삭제하고 싶어요,DIGITAL_P기타faq문의
캐시 통장입금 진행요청했는,DIGITAL_P기타faq문의
입고 시켜,DIGITAL_P기타faq문의
주문지 변경,DIGITAL_P배송지변경문의
할인 쿠폰 다운,DIGITAL_P쿠폰요청
배송쿠폰 쓰고싶,DIGITAL_P쿠폰적용문의
추천해주신 상품 확인해볼게,DIGITAL_P대화종료
싼 가격 대 없나요,DIGITAL_P가격문의
교환 부탁,DIGITAL_P교환문의
상품권은 어디서 다운,DIGITAL_P쿠폰요청
문의를 했는데 답이 없네요,DIGITAL_P기타faq문의
톡매니저가 누구,DIGITAL_P톡매니저
가격이 올라가 있습니다,DIGITAL_P가격차이
별로인지요,DIGITAL_P상품문의_P상담원연결
마트 챗봇 이벤트,MART_P이벤트
전화 문자해도 불통,DIGITAL_P전화요청_GREETINGclaim
어딨는지 맞춰봐요,DIGITAL_P채팅
내맘대로 t,DIGITAL_P할인문의
입금 확인,DIGITAL_P결제문의
다시 톡보낼께,DIGITAL_P대화종료
제품은아니고,DIGITAL_P상담품목
과거주문내용,DIGITAL_P주문이력확인
전자제품말고 다른거는,DIGITAL_P상담품목
출석 체크 어떻게,DIGITAL_P기타faq문의
문화상품권 사용 가능,DIGITAL_P결제문의
a s 어떻게 되나요,DIGITAL_Pa/s문의
쿠폰북어딧어,DIGITAL_P쿠폰요청
11번가 전용 제품인가요,DIGITAL_P제품별차이점
티멤버쉽 어떻게 사용,DIGITAL_P티멤버십관련문의_P기타faq문의
송장번호는 안되죠,DIGITAL_P배송문의
전화주세요,DIGITAL_P전화요청
당일발송인가요,DIGITAL_P배송문의
상품이 늦게와,DIGITAL_P배송문의
기계아니얌,DIGITAL_P챗봇여부문의
어디서 받어,DIGITAL_P기타faq문의
무료 데이터,DIGITAL_P기타faq문의
쿠폰 등록 방법,DIGITAL_P쿠폰적용문의
빠른배송 부탁드립니다,DIGITAL_P배송문의
배송지를 변경,DIGITAL_P배송지변경문의
가장 싼 가격,MART_P행사상품
주문자와 입금자가 달라요,DIGITAL_P결제문의
하루만에 오나요,DIGITAL_P배송문의
사진올리기기능안내,DIGITAL_P사진올리기기능안내
정품 상품 맞죠,MART_P정품문의
11번가 사용 방법,DIGITAL_P결제문의
환불요청드립니다,DIGITAL_P환불문의
제일 저렴한 상품이 뭔가,MART_P행사상품
넌 뭘 알려줄수있어,DIGITAL_P상담품목
환불건으로 문의,DIGITAL_P환불문의
쿠폰과 중복사용가능한가요,DIGITAL_P쿠폰적용문의
상담우 연결,DIGITAL_P상담원연결
무슨 요일,DIGITAL_P채팅
쿠폰 어떻게 쓰,DIGITAL_P쿠폰적용문의
미도착신고 철회,DIGITAL_P배송문의
몇시까지 하나요,DIGITAL_P상담시간
개인전화번호,DIGITAL_P기타faq문의
티멤버십 계정을 연동,DIGITAL_P기타faq문의
11pay 등록,DIGITAL_P결제문의
구매했던 물품,DIGITAL_P구매완료
궁금한거있는,DIGITAL_P상담요청
월요일까지 올까요,DIGITAL_P배송문의
주문한건데 취소가능,DIGITAL_P주문취소
11페이 물어보려는데,DIGITAL_P결제문의
통화 원합니다,DIGITAL_P전화요청
선택하기 싫다고,DIGITAL_P채팅
할인 쿠폰 준다는데,DIGITAL_P쿠폰요청
주문건 취소 됐나요,DIGITAL_P주문취소
개인정보 지워,DIGITAL_P기타faq문의
웰컴쿠폰 했는데,DIGITAL_P쿠폰요청
용량은 어느정도가,DIGITAL_P용량문의
여자는 없니,DIGITAL_P채팅
챗봇 상담하기,DIGITAL_P상담요청
뭐할 줄아니,DIGITAL_P상담품목
문의 사항 있는,DIGITAL_P상담요청
대해 설명 요청,"FAQ_P도움말요청,DIGITAL_P설명요청"
배송이 지연,DIGITAL_P배송문의
니 전화번호,DIGITAL_P채팅
기스가 나있거든요,DIGITAL_Pa/s문의
나중에 문의,DIGITAL_P대화종료
상세 설명좀,DIGITAL_P상담요청
t멤버십을 확인하는데 실패,DIGITAL_P기타faq문의
설명 부탁드릴게요,"FAQ_P도움말요청,DIGITAL_P설명요청"
쿠폰데이 날짜,DIGITAL_P행사문의
쿠폰 관련 문의,DIGITAL_P쿠폰요청
사진으로 보여주세요,DIGITAL_P사진요청
유통기한 긴걸로,MART_P유통기한문의
마트것만 알아,MART_P마트챗봇문의
너 나랑 놀래,DIGITAL_P채팅
여자친구는 있니,DIGITAL_P채팅
상담원좀 연결해주세요,DIGITAL_P상담원연결
구입한 제품,DIGITAL_P주문완료
반품을 수거,DIGITAL_P반품문의
주문접수 확인,DIGITAL_P기타faq문의
결제하고싶다,DIGITAL_P결제문의
토요일까지 받아야,DIGITAL_P배송일문의
개인정보수정 어디서,DIGITAL_P회원정보문의
배송건은 상담,DIGITAL_P배송문의
다음에 올께,DIGITAL_P대화종료
인증 어떻게,DIGITAL_P본인인증문의
미니샵을 찾고싶어요,DIGITAL_P기타faq문의
a s되나요,DIGITAL_Pa/s문의
배송 지연 보상,DIGITAL_P적립문의
번호변경하고싶어요,DIGITAL_P기타faq문의
왜 이걸 추천하는거야,DIGITAL_P추천사유문의
사진 보낼수 있나요,DIGITAL_P사진올리기기능안내
처음부터 다시,DIGITAL_P처음으로
넌 티비 보는거 좋아해,DIGITAL_P채팅
배달 쿠폰있어,DIGITAL_P쿠폰요청
쿠폰이 있는데 물건 주문시,DIGITAL_P쿠폰적용문의
단골할인 쿠폰,DIGITAL_P쿠폰요청
사용 가이드 뭐에요,DIGITAL_P도움말보기
주요 뉴스 알려주세요,DIGITAL_P채팅
vvip관,DIGITAL_P기타faq문의
할인 쿠폰 있으면 부탁,DIGITAL_P쿠폰요청
핫딜상품 소개,DIGITAL_P행사문의
쿠폰변경 가능한가요,DIGITAL_P결제문의
반품신청을 했는데,DIGITAL_P반품문의
물건 조회가 안,DIGITAL_P기타faq문의
녹지않게 아이스팩 포장,MART_P아이스팩문의
제고 있는 업체,DIGITAL_P재고문의_P상담원연결 
우체국택배,DIGITAL_P배송문의
할인행사 시작,MART_P행사상품문의
구매했는데 환불,DIGITAL_P환불문의
공부하기싫어,DIGITAL_P채팅
11페이 왜 안돼요,DIGITAL_P결제문의
구입했는데 as가필요,DIGITAL_Pa/s문의
차이점 알수있,DIGITAL_P차이점
선택사항을 변경하고 싶어요,DIGITAL_P옵션변경문의
11픽 이용방법,DIGITAL_P기타faq문의
그럼 어디에 상담,DIGITAL_P기타faq문의
에이에스 되나요,DIGITAL_Pa/s문의
이름 어떻게 바꿔요,DIGITAL_P회원정보문의
vip상품,DIGITAL_P기타faq문의
아직도안가져가셨어요,DIGITAL_P반품문의 
매니저 부탁이요,DIGITAL_P상담원연결
컨시어지 서비스 가능 제품,DIGITAL_P상담품목
사기를 당한 것,DIGITAL_P기타faq문의
구매문자 안오나,DIGITAL_P기타faq문의
정보수정 어떻게,DIGITAL_P회원정보문의
다른 상품을 알려줘,DIGITAL_P추가추천
내일까지 받아볼 수 있나요,DIGITAL_P배송일문의
그냥 갈께요,DIGITAL_P대화종료
니가 할수있는건뭐야,DIGITAL_P상담품목
환불지연 문의,DIGITAL_P환불문의
어디가 좋아요,DIGITAL_P상품문의_P상담원연결
앞으로좋은물건부탁해요,DIGITAL_P대화종료
교환있으니 찾아보시오,DIGITAL_P교환문의
내일 도착하나,DIGITAL_P배송문의
무통장 입금으로 주문,DIGITAL_P결제문의
내 등급 확인,DIGITAL_P회원정보문의
엠포인트 어떻게 사용,DIGITAL_P결제문의
똑바로살아라,DIGITAL_P채팅
신용카드 정보 확인,DIGITAL_P기타faq문의
니 아이큐 몇이고,DIGITAL_P채팅
수욜까지 올까요,DIGITAL_P배송문의
상품 추천 말고,DIGITAL_P기타faq문의
제 아이디는 어디서 볼수,DIGITAL_P기타faq문의
문의 못하나,DIGITAL_P상담요청
배송지연 보상,DIGITAL_P적립문의
금액 괜찬걸로,MART_P행사상품
환불초리갸 어떻게,DIGITAL_P환불문의
거래명세표,DIGITAL_P기타faq문의
너가 선택좀,DIGITAL_P추천
동작 그만해줄래,DIGITAL_P대화종료
목욜에 받을수 있나,DIGITAL_P배송문의
new category,DIGITAL_P새상담
제일 가격이 싼,MART_P행사상품
나 니랑 상담하기 싫어,DIGITAL_P채팅
알림으로 받아보고싶,DIGITAL_P기타faq문의
상품쿠폰 왜 모씀,DIGITAL_P쿠폰적용문의
통화는 힘든가요,DIGITAL_P전화요청
제품 확인이 가능한가요,DIGITAL_P실물확인
마트에 대한 상담만,MART_P마트챗봇문의
리뷰 어떻게,DIGITAL_P리뷰요청
이게 제일싼건가요,DIGITAL_P가격문의
추가 설치가 안되고,DIGITAL_P설치문의
무이자 혜택,DIGITAL_P결제문의
주문취소 후 환불 과정,MART_P환불문의
디지털 컨시어지님,DIGITAL_P상담원연결
as 확인 부탁,DIGITAL_Pa/s문의
이용가이드 좀 알려,DIGITAL_P도움말보기
선물할건데 쇼핑백 동봉,MART_P쇼핑백문의
재입고 예정,MART_P재입고문의
쿠폰팩 어디서,DIGITAL_P쿠폰요청
증정품 함께 주시는건가요,MART_P사은품문의
정가보다 비싼,DIGITAL_P가격차이
상품 쿠폰 왜안써져,DIGITAL_P쿠폰적용문의
나 안할래,DIGITAL_P대화종료
골라 주세요,DIGITAL_P추천
쿠폰도 달라,DIGITAL_P쿠폰요청
뭘 사야할지,DIGITAL_P추천
최저가격인가요,DIGITAL_P바로할인가
가능한거 알려주세요,DIGITAL_P상품문의_P상담원연결
브랜드 쿠폰이 뭐야,DIGITAL_P쿠폰요청
쿠폰 없어요,DIGITAL_P쿠폰요청
제품 코드를 모르겠어요,DIGITAL_P상품문의_P상담원연결
이상으로 찾아주세요,DIGITAL_P추천
택배를 주문했는데,DIGITAL_P배송문의
t멤버쉽 포인트 사용 문의,DIGITAL_P기타faq문의
지정택배를 선택,DIGITAL_P반품문의
상품을 보낼 수 있나요,DIGITAL_P배송문의
알리미 내역 전체 삭제,DIGITAL_P기타faq문의
지정택배를 이용,DIGITAL_P반품문의
상담은어떻게 해야하나요,DIGITAL_P도움말보기
리뷰어랭킹혜택,DIGITAL_P기타faq문의
이해할 수 있는 말은 뭔데,DIGITAL_P채팅
주문한게 안오네요,DIGITAL_P배송문의
뭐 맛있는거없니,MART_P추천
주문 이력,DIGITAL_P주문이력확인
상담사요청,DIGITAL_P상담원연결
쩝 됐어요,DIGITAL_P대화종료
메신저상담,DIGITAL_P기타faq문의
회수해갔는데,DIGITAL_P반품문의
답변주시는건가용,DIGITAL_P추천
쿠폰 적용해주,DIGITAL_P쿠폰적용문의
가격 착한 것,MART_P행사상품
조금 저렴한거 없는지,MART_P행사상품
쿠폰 교환 재발급,DIGITAL_P쿠폰요청
제조일이 어떠케,MART_P제조일자문의
배송 준비중이라고 떠서요,DIGITAL_P배송문의
답변 안 되는 건가,DIGITAL_P추천
사용방법 알려줘,DIGITAL_P기타faq문의
두개가 똑같은건가요,DIGITAL_P상품문의_P상담원연결
어디서 찜하냐고,DIGITAL_P찜기능안내
장만하려는데,DIGITAL_P구매예정
쿠폰알려줘,DIGITAL_P쿠폰요청
더 좋은건지 궁금합니다,DIGITAL_P상품문의_P상담원연결
직원이신거죠,DIGITAL_P챗봇여부문의
편의점서찾는게 힘들어서요,DIGITAL_P기타faq문의
십일절 쿠폰,MART_P십일절
결제 문의,DIGITAL_P결제문의
포인드조회,DIGITAL_P기타faq문의
반품하려는데,DIGITAL_P반품문의
취소완료된 물건이 배송,DIGITAL_P주문취소
다른 색상 상품 보여줘,MART_P추가추천
차이 인건가요,DIGITAL_P차이점
게릴라쿠폰이 궁금해,DIGITAL_P쿠폰요청
최근 생산일자로 보내,MART_P새제품요청
사양이 괜찬나요,DIGITAL_P사양문의
아이디가 맞지 않다고,DIGITAL_P회원정보문의
a s 보증 기간,DIGITAL_Pa/s문의
11번가 픽업,DIGITAL_P기타faq문의
안심번호가 부여되나요,DIGITAL_P배송문의
다른 제품 볼래,DIGITAL_P추가추천
담에 뵐게요,DIGITAL_P대화종료
브랜드데이는 다시 안하나요,DIGITAL_P행사문의
택배 회수가 지연 되는데,DIGITAL_P반품문의
나이가 궁금해요,DIGITAL_P채팅
다른 가전제품,DIGITAL_P상담품목
리뷰 작성은 어디서,DIGITAL_P기타faq문의
정보바꾸기,DIGITAL_P회원정보문의
감사합니다 확인해보겠습니다,DIGITAL_P대화종료
고객 상담도 되나요,DIGITAL_P기타faq문의
궁금한게 한가지 잇어서요,DIGITAL_P상담요청
어디가면 볼수 있나요,DIGITAL_P실물확인
살려하는데요,DIGITAL_P추천
결제를 못 해요,DIGITAL_P결제문의
챗봇의 아이큐,DIGITAL_P채팅
구매품목 확인방법,DIGITAL_P주문이력확인
장바구니에 물건 어떻게,DIGITAL_P장바구니담기
쿠폰클릭은 안 되는것,DIGITAL_P쿠폰적용문의
어디서 받을수 있나요,DIGITAL_P기타faq문의
택배 빠르게,MART_P배송문의
뭐가 좋을까요,DIGITAL_P추천
많이이용할께용,DIGITAL_P대화종료
상담 전화좀 알려주세요,DIGITAL_P고객센터문의
문의 언제 되나요,DIGITAL_P상담시간
구매하기 취소,DIGITAL_P주문취소
그럼가격대는,DIGITAL_P가격문의
뭐가 가능해,MART_P마트챗봇문의
전자제품 뿐이에요,DIGITAL_P상담품목
농담 좀 해봐,DIGITAL_P채팅
어디다가문의하나요,DIGITAL_P기타faq문의
주문했는데 연락이없네요,DIGITAL_P배송문의
쿠폰이 없어,DIGITAL_P쿠폰요청
구매한 이력,DIGITAL_P주문이력확인
꼼꼼하게 포장해주세요,MART_P포장문의
바로 업드려,DIGITAL_P채팅
쿠폰 적용 안 되나,DIGITAL_P쿠폰적용문의
배송지연 쿠폰 어딨어,DIGITAL_P쿠폰요청
구매할꺼같은데,DIGITAL_P구매예정
브랜드딜 시작 시간이 언제,DIGITAL_P행사문의
구매 취소,DIGITAL_P주문취소
오류에 대한 접수도 받니,DIGITAL_P기타faq문의
환불금이 안들어오내요,DIGITAL_P환불문의
구입 했다 취소 했는되요,DIGITAL_P주문취소
천재일까요,DIGITAL_P채팅
이벤트당첨자,DIGITAL_P행사문의
주문한상품문의,DIGITAL_P기타faq문의
이거 어떻게 쓰는거야,DIGITAL_P도움말보기
글로벌11번가는,DIGITAL_P기타faq문의
환불은 어떻게 해요,DIGITAL_P환불문의
내 이름 아니,DIGITAL_P채팅
선물하기는 안되나요,DIGITAL_P기타faq문의
모바일 쿠폰 사용,DIGITAL_P쿠폰적용문의
주문한 것이 안옵니다,DIGITAL_P배송문의
가격차이 나는 이유,DIGITAL_P가격차이
니 왜 사노,DIGITAL_P채팅
배송되는건가요,DIGITAL_P배송문의
푸시 없애는방법,DIGITAL_P기타faq문의
일부만 배송되었어요,DIGITAL_P배송문의
상품권으로 포인트 적립,DIGITAL_P적립문의
인증 어떻게 해요,DIGITAL_P본인인증문의
우리 만날까,DIGITAL_P채팅
결재에 대해서 문의,DIGITAL_P결제문의
한번 골라볼게요,DIGITAL_P구매예정
보구 톡드릴,DIGITAL_P대화종료
교환 건 때문에요,DIGITAL_P교환문의
탈퇴하고 싶어요,DIGITAL_P회원정보문의
신선식품 얼마나 다양해요,MART_P신선식품문의
묶음배송 반품,DIGITAL_P반품문의
문의하게되었어요,DIGITAL_P상담요청
그만 할래,DIGITAL_P대화종료
네오 제안가 모죠,DIGITAL_P바로할인가설명
증정품 주세요,MART_P사은품문의
날짜에 상품을 받,MART_P배송문의
구매이력 알고싶어요,DIGITAL_P주문이력확인
상담은 가전제품만,DIGITAL_P상담품목
쿠폰좀 주세요,DIGITAL_P쿠폰요청
반품해야되는데,DIGITAL_P반품문의
리뷰 보상,DIGITAL_P기타faq문의
ok멤버쉽 적립,DIGITAL_P적립문의
증정품 보내,MART_P사은품문의
판매자와 연락하고 싶은데,DIGITAL_P판매자연락요청
제품이 아니라,DIGITAL_P상담품목
보상받는 방법,DIGITAL_P기타faq문의
판매처는 연락이 안되,DIGITAL_P판매자연락요청
비밀 쿠폰 주라,DIGITAL_P쿠폰요청
출금문의에요,DIGITAL_P결제문의
몇일이면 도착,DIGITAL_P배송문의
농협시럽쿠폰,DIGITAL_P쿠폰요청
예금주명 어떻게 바꿔요,DIGITAL_P기타faq문의
차이 없나요,DIGITAL_P차이점
다음에 다시 상담,DIGITAL_P대화종료
다른 제품도 알아봐주세요,DIGITAL_P추가추천
개인 정보가 틀려서 수정,DIGITAL_P회원정보문의
vip전용 상품,DIGITAL_P기타faq문의
한번에 많이 입력하기,MART_P다중검색실행
퇴근하셨남,DIGITAL_P상담원연결
이미찾아봤는데 잘봤습니다,DIGITAL_P대화종료
id문제가있다는데 뭐에요,DIGITAL_P기타faq문의
사진첩부해서 올리라는데,DIGITAL_P사진올리기기능안내
무료 수거인가요,DIGITAL_P폐가전수거
제일 싼 거,MART_P행사상품
쿠폰 좀 알려줘,DIGITAL_P쿠폰요청
다음날 바로 배송,MART_P배송문의
초기화면으로 가,DIGITAL_P처음으로
구매 한다면,DIGITAL_P구매예정
쿠폰 못 쓸 거 같네요,DIGITAL_P쿠폰적용문의
확인좀 부탁,DIGITAL_P확인
기존아이디가 있다며,DIGITAL_P본인인증문의
티켓 수령방법,DIGITAL_P기타faq문의
자동응답시스템,DIGITAL_P챗봇여부문의
캐쉬인출 신청,DIGITAL_P기타faq문의
월요일 쿠폰,DIGITAL_P쿠폰요청
알려주시면 검토해보려구요,DIGITAL_P추천
결제 취소 확인,DIGITAL_P결제문의
a s기간 얼마나,DIGITAL_Pa/s문의
할인 쿠폰 없,DIGITAL_P쿠폰요청
너무 비싸서,MART_P행사상품
